run,ts,cycle,unit,side,entryPrice,exitPrice,qty,bps,pnl,exitReason,hold_sec,entry_heure,exit_heure
Run_Nuit,2026-08-14T21:55:58Z,77,BETA_X5,SELL,62872.70000000,62872.70000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,6,21:55:52,21:55:58
Run_Nuit,2026-08-14T21:56:23Z,79,BETA_X5,SELL,62872.70000000,62872.70000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,6,21:56:17,21:56:23
Run_Nuit,2026-08-14T21:56:42Z,80,BETA_X5,SELL,62888.10000000,62872.70000000,0.01580000,2.44879397,0.24332000,shock_inversion_stop,5,21:56:36,21:56:42
Run_Nuit,2026-08-14T21:57:25Z,83,BETA_X5,SELL,62872.70000000,62872.70000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,6,21:57:19,21:57:25
Run_Nuit,2026-08-14T22:03:32Z,129,BETA_X5,SELL,62890.30000000,62893.60000000,0.00780000,-0.52472321,-0.02574000,fluid_exit_inversion,6,22:03:26,22:03:32
Run_Nuit,2026-08-14T22:08:33Z,165,BETA_X5,SELL,62888.30000000,62875.20000000,0.00780000,2.08305837,0.10218000,shock_inversion_stop,4,22:08:28,22:08:33
Run_Nuit,2026-08-14T22:09:03Z,168,BETA_X5,SELL,62884.90000000,62884.80000000,0.00780000,0.01590207,0.00078000,shock_inversion_stop,5,22:08:57,22:09:02
Run_Nuit,2026-08-14T22:09:53Z,173,BETA_X5,SELL,62884.80000000,62884.90000000,0.00780000,-0.01590209,-0.00078000,shock_inversion_stop,5,22:09:48,22:09:53
Run_Nuit,2026-08-14T22:10:31Z,177,BETA_X5,SELL,62884.90000000,62884.90000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,6,22:10:24,22:10:30
Run_Nuit,2026-08-14T22:11:59Z,188,BETA_X5,SELL,62870.70000000,62870.30000000,0.01580000,0.06362264,0.00632000,shock_inversion_stop,5,22:11:54,22:11:59
Run_Nuit,2026-08-14T22:12:18Z,189,BETA_X5,SELL,62859.10000000,62849.90000000,0.01580000,1.46359079,0.14536000,shock_inversion_stop,7,22:12:10,22:12:17
Run_Nuit,2026-08-14T22:13:42Z,199,BETA_X5,SELL,62833.10000000,62833.10000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:13:37,22:13:42
Run_Nuit,2026-08-14T22:14:21Z,203,BETA_X5,SELL,62824.10000000,62819.20000000,0.00780000,0.77995546,0.03822000,shock_inversion_stop,5,22:14:16,22:14:21
Run_Nuit,2026-08-14T22:14:38Z,204,BETA_X5,SELL,62819.20000000,62819.20000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:14:32,22:14:37
Run_Nuit,2026-08-14T22:15:11Z,207,BETA_X5,SELL,62814.30000000,62814.20000000,0.01270000,0.01591994,0.00127000,shock_inversion_stop,5,22:15:05,22:15:10
Run_Nuit,2026-08-14T22:16:17Z,215,BETA_X5,SELL,62811.20000000,62811.20000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:16:12,22:16:17
Run_Nuit,2026-08-14T22:16:41Z,217,BETA_X5,SELL,62810.40000000,62810.10000000,0.01580000,0.04776279,0.00474000,shock_inversion_stop,5,22:16:36,22:16:41
Run_Nuit,2026-08-14T22:16:57Z,218,BETA_X5,SELL,62810.10000000,62810.10000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:16:52,22:16:57
Run_Nuit,2026-08-14T22:19:48Z,238,BETA_X5,SELL,62810.10000000,62810.10000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:19:43,22:19:48
Run_Nuit,2026-08-14T22:25:50Z,284,BETA_X5,SELL,62810.10000000,62810.10000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:25:45,22:25:50
Run_Nuit,2026-08-14T22:26:28Z,288,BETA_X5,SELL,62810.10000000,62810.10000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:26:23,22:26:28
Run_Nuit,2026-08-14T22:28:35Z,304,BETA_X5,SELL,62813.50000000,62813.70000000,0.01580000,-0.03184029,-0.00316000,fluid_exit_inversion,6,22:28:29,22:28:35
Run_Nuit,2026-08-14T22:32:23Z,333,BETA_X5,SELL,62813.80000000,62810.20000000,0.01580000,0.57312247,0.05688000,shock_inversion_stop,5,22:32:17,22:32:22
Run_Nuit,2026-08-14T22:32:46Z,335,BETA_X5,SELL,62813.80000000,62810.20000000,0.00780000,0.57312247,0.02808000,shock_inversion_stop,5,22:32:41,22:32:46
Run_Nuit,2026-08-14T22:34:01Z,343,BETA_X5,SELL,62824.90000000,62824.90000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:33:55,22:34:00
Run_Nuit,2026-08-14T22:34:33Z,346,BETA_X5,SELL,62825.00000000,62810.10000000,0.00780000,2.37166733,0.11622000,shock_inversion_stop,7,22:34:25,22:34:32
Run_Nuit,2026-08-14T22:35:00Z,348,BETA_X5,SELL,62824.90000000,62824.90000000,0.00780000,-0.00000000,-0.00000000,fluid_exit_inversion,7,22:34:52,22:34:59
Run_Nuit,2026-08-14T22:35:29Z,351,BETA_X5,SELL,62820.70000000,62820.70000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:35:24,22:35:29
Run_Nuit,2026-08-14T22:35:52Z,353,BETA_X5,SELL,62820.70000000,62820.70000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:35:47,22:35:52
Run_Nuit,2026-08-14T22:38:27Z,373,BETA_X5,SELL,62832.40000000,62832.40000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:38:22,22:38:27
Run_Nuit,2026-08-14T22:46:49Z,439,BETA_X5,SELL,62833.80000000,62833.80000000,0.01580000,-0.00000000,-0.00000000,fluid_exit_inversion,5,22:46:43,22:46:48
Run_Nuit,2026-08-14T22:50:12Z,465,BETA_X5,SELL,62833.80000000,62833.80000000,0.01580000,-0.00000000,-0.00000000,fluid_exit_inversion,5,22:50:07,22:50:12
Run_Nuit,2026-08-14T22:59:04Z,535,BETA_X5,SELL,62833.80000000,62833.80000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,5,22:58:59,22:59:04
Run_Nuit,2026-08-14T22:59:32Z,537,BETA_X5,SELL,62810.20000000,62810.20000000,0.02560000,-0.00000000,-0.00000000,shock_inversion_stop,7,22:59:24,22:59:31
Run_Nuit,2026-08-14T23:03:33Z,569,BETA_X5,SELL,62834.90000000,62834.90000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:03:28,23:03:33
Run_Nuit,2026-08-14T23:10:09Z,622,BETA_X5,SELL,62835.30000000,62835.30000000,0.01580000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:10:04,23:10:09
Run_Nuit,2026-08-14T23:10:49Z,625,BETA_X5,SELL,62835.30000000,62835.40000000,0.01580000,-0.01591462,-0.00158000,shock_inversion_stop,5,23:10:44,23:10:49
Run_Nuit,2026-08-14T23:11:57Z,633,BETA_X5,SELL,62866.00000000,62872.00000000,0.01580000,-0.95441097,-0.09480000,shock_inversion_stop,5,23:11:52,23:11:57
Run_Nuit,2026-08-14T23:12:35Z,637,BETA_X5,SELL,62874.20000000,62874.90000000,0.00780000,-0.11133342,-0.00546000,shock_inversion_stop,5,23:12:30,23:12:35
Run_Nuit,2026-08-14T23:14:42Z,653,BETA_X5,SELL,62892.80000000,62892.20000000,0.00780000,0.09540043,0.00468000,shock_inversion_stop,5,23:14:36,23:14:42
Run_Nuit,2026-08-14T23:14:59Z,654,BETA_X5,SELL,62894.40000000,62898.10000000,0.01270000,-0.58828767,-0.04699000,fluid_exit_inversion,6,23:14:53,23:14:59
Run_Nuit,2026-08-14T23:15:22Z,656,BETA_X5,SELL,62898.20000000,62898.20000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:15:17,23:15:22
Run_Nuit,2026-08-14T23:16:42Z,665,BETA_X5,SELL,62894.70000000,62892.00000000,0.01270000,0.42928895,0.03429000,shock_inversion_stop,10,23:16:32,23:16:42
Run_Nuit,2026-08-14T23:17:05Z,666,BETA_X5,SELL,62892.00000000,62898.40000000,0.00780000,-1.01761750,-0.04992000,shock_inversion_stop,6,23:16:59,23:17:05
Run_Nuit,2026-08-14T23:18:34Z,677,BETA_X5,SELL,62892.00000000,62892.00000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:18:29,23:18:34
Run_Nuit,2026-08-14T23:36:02Z,821,BETA_X5,SELL,62892.00000000,62892.00000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,6,23:35:56,23:36:02
Run_Nuit,2026-08-14T23:36:57Z,827,BETA_X5,SELL,62882.20000000,62892.10000000,0.00780000,-1.57437240,-0.07722000,shock_inversion_stop,5,23:36:52,23:36:57
Run_Nuit,2026-08-14T23:38:58Z,842,BETA_X5,SELL,62904.00000000,62904.00000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:38:52,23:38:57
Run_Nuit,2026-08-14T23:39:40Z,846,BETA_X5,SELL,62924.10000000,62935.50000000,0.00780000,-1.81170648,-0.08892000,fluid_exit_inversion,7,23:39:32,23:39:40
Run_Nuit,2026-08-14T23:40:11Z,849,BETA_X5,SELL,62941.50000000,62941.50000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:40:06,23:40:11
Run_Nuit,2026-08-14T23:41:30Z,859,BETA_X5,SELL,62955.00000000,62955.00000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:41:25,23:41:30
Run_Nuit,2026-08-14T23:42:21Z,865,BETA_X5,SELL,62961.10000000,62973.10000000,0.00780000,-1.90593875,-0.09360000,shock_inversion_stop,5,23:42:16,23:42:21
Run_Nuit,2026-08-14T23:43:07Z,870,BETA_X5,SELL,62972.40000000,62975.70000000,0.00780000,-0.52403910,-0.02574000,shock_inversion_stop,5,23:43:01,23:43:06
Run_Nuit,2026-08-14T23:44:00Z,876,BETA_X5,SELL,62975.70000000,62975.70000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,6,23:43:54,23:44:00
Run_Nuit,2026-08-14T23:44:54Z,882,BETA_X5,SELL,62977.20000000,62974.00000000,0.00780000,0.50812040,0.02496000,shock_inversion_stop,7,23:44:47,23:44:54
Run_Nuit,2026-08-14T23:47:06Z,897,BETA_X5,SELL,62977.20000000,62977.20000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:47:00,23:47:05
Run_Nuit,2026-08-14T23:48:59Z,911,BETA_X5,SELL,62977.20000000,62977.20000000,0.01570000,-0.00000000,-0.00000000,shock_inversion_stop,5,23:48:54,23:48:59
Run_Nuit,2026-08-15T00:02:59Z,1022,BETA_X5,SELL,63015.00000000,63015.00000000,0.02560000,-0.00000000,-0.00000000,shock_inversion_stop,4,00:02:54,00:02:59
Run_Nuit,2026-08-15T00:05:39Z,1042,BETA_X5,SELL,63015.70000000,63015.70000000,0.01570000,-0.00000000,-0.00000000,fluid_exit_inversion,5,00:05:33,00:05:38
Run_Nuit,2026-08-15T00:06:01Z,1044,BETA_X5,SELL,63015.70000000,63010.00000000,0.01570000,0.90453649,0.08949000,shock_inversion_stop,5,00:05:56,00:06:01
Run_Nuit,2026-08-15T00:06:36Z,1047,BETA_X5,SELL,63015.70000000,63010.10000000,0.01270000,0.88866743,0.07112000,shock_inversion_stop,5,00:06:31,00:06:36
Run_Nuit,2026-08-15T00:08:30Z,1060,BETA_X5,SELL,62989.10000000,62992.30000000,0.00780000,-0.50802440,-0.02496000,fluid_exit_inversion,5,00:08:24,00:08:29
Run_Nuit,2026-08-15T00:09:45Z,1069,BETA_X5,SELL,62999.80000000,62999.90000000,0.00780000,-0.01587307,-0.00078000,fluid_exit_inversion,8,00:09:37,00:09:45
Run_Nuit,2026-08-15T00:11:01Z,1078,BETA_X5,SELL,62996.70000000,63003.60000000,0.00780000,-1.09529547,-0.05382000,fluid_exit_inversion,8,00:10:53,00:11:01
Run_Nuit,2026-08-15T00:12:11Z,1085,BETA_X5,SELL,62997.00000000,62989.10000000,0.00780000,1.25402797,0.06162000,shock_inversion_stop,5,00:12:06,00:12:11
Run_Nuit,2026-08-15T00:13:47Z,1097,BETA_X5,SELL,63005.00000000,62989.10000000,0.00780000,2.52360924,0.12402000,shock_inversion_stop,7,00:13:40,00:13:47
Run_Nuit,2026-08-15T00:14:57Z,1105,BETA_X5,SELL,62995.00000000,62989.50000000,0.00780000,0.87308517,0.04290000,shock_inversion_stop,5,00:14:51,00:14:56
Run_Nuit,2026-08-15T00:15:15Z,1106,BETA_X5,SELL,62989.50000000,63001.90000000,0.00780000,-1.96858207,-0.09672000,fluid_exit_inversion,5,00:15:09,00:15:14
Run_Nuit,2026-08-15T00:15:31Z,1107,BETA_X5,SELL,62989.50000000,62984.50000000,0.00780000,0.79378309,0.03900000,shock_inversion_stop,5,00:15:26,00:15:31
Run_Nuit,2026-08-15T00:16:02Z,1110,BETA_X5,SELL,63005.80000000,62989.60000000,0.00780000,2.57119186,0.12636000,shock_inversion_stop,5,00:15:56,00:16:01
Run_Nuit,2026-08-15T00:18:45Z,1132,BETA_X5,SELL,62998.60000000,62998.60000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,00:18:40,00:18:45
Run_Nuit,2026-08-15T00:21:14Z,1152,BETA_X5,SELL,62998.60000000,63005.80000000,0.00780000,-1.14288254,-0.05616000,shock_inversion_stop,5,00:21:09,00:21:14
Run_Nuit,2026-08-15T00:22:38Z,1162,BETA_X5,SELL,62998.60000000,63000.50000000,0.01270000,-0.30159400,-0.02413000,shock_inversion_stop,5,00:22:33,00:22:38
Run_Nuit,2026-08-15T00:27:13Z,1197,BETA_X5,SELL,62990.40000000,62992.80000000,0.00780000,-0.38101044,-0.01872000,shock_inversion_stop,5,00:27:07,00:27:12
Run_Nuit,2026-08-15T00:31:02Z,1225,BETA_X5,SELL,62987.20000000,62981.40000000,0.00780000,0.92082201,0.04524000,shock_inversion_stop,4,00:30:57,00:31:02
Run_Nuit,2026-08-15T00:31:37Z,1228,BETA_X5,SELL,62995.10000000,62995.30000000,0.00780000,-0.03174850,-0.00156000,fluid_exit_inversion,7,00:31:29,00:31:37
Run_Nuit,2026-08-15T00:31:54Z,1229,BETA_X5,SELL,62981.40000000,63000.60000000,0.00780000,-3.04851909,-0.14976000,fluid_exit_brake,5,00:31:48,00:31:54
Run_Nuit,2026-08-15T00:33:24Z,1239,BETA_X5,SELL,62998.00000000,62981.40000000,0.00780000,2.63500429,0.12948000,shock_inversion_stop,5,00:33:19,00:33:24
Run_Nuit,2026-08-15T00:35:28Z,1255,BETA_X5,SELL,63000.60000000,62992.90000000,0.00780000,1.22221058,0.06006000,shock_inversion_stop,5,00:35:22,00:35:27
Run_Nuit,2026-08-15T00:37:11Z,1268,BETA_X5,SELL,63000.60000000,63000.60000000,0.00780000,-0.00000000,-0.00000000,fluid_exit_inversion,5,00:37:05,00:37:11
Run_Nuit,2026-08-15T00:37:49Z,1272,BETA_X5,SELL,62991.90000000,62991.90000000,0.01270000,-0.00000000,-0.00000000,shock_inversion_stop,5,00:37:43,00:37:48
Run_Nuit,2026-08-15T00:38:33Z,1276,BETA_X5,SELL,62995.00000000,62995.00000000,0.01570000,-0.00000000,-0.00000000,shock_inversion_stop,6,00:38:27,00:38:33
Run_Nuit,2026-08-15T00:40:05Z,1286,BETA_X5,SELL,62995.00000000,62995.00000000,0.01570000,-0.00000000,-0.00000000,shock_inversion_stop,10,00:39:54,00:40:04
Run_Nuit,2026-08-15T00:46:37Z,1338,BETA_X5,SELL,62999.80000000,62995.90000000,0.01570000,0.61904958,0.06123000,shock_inversion_stop,5,00:46:32,00:46:37
Run_Nuit,2026-08-15T00:50:17Z,1367,BETA_X5,SELL,62990.10000000,62990.10000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,00:50:12,00:50:17
Run_Nuit,2026-08-15T00:52:05Z,1379,BETA_X5,SELL,62987.80000000,62987.80000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,00:51:59,00:52:04
Run_Nuit,2026-08-15T00:52:44Z,1383,BETA_X5,SELL,62987.70000000,62987.70000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,4,00:52:39,00:52:44
Run_Nuit,2026-08-15T00:53:21Z,1387,BETA_X5,SELL,62980.00000000,62978.80000000,0.01570000,0.19053668,0.01884000,shock_inversion_stop,5,00:53:16,00:53:21
Run_Nuit,2026-08-15T00:54:29Z,1395,BETA_X5,SELL,62976.90000000,62987.70000000,0.01570000,-1.71491452,-0.16956000,shock_inversion_stop,5,00:54:24,00:54:29
Run_Nuit,2026-08-15T00:58:49Z,1429,BETA_X5,SELL,62987.70000000,62987.70000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,00:58:43,00:58:48
Run_Nuit,2026-08-15T00:59:42Z,1434,BETA_X5,SELL,62982.10000000,62975.10000000,0.00780000,1.11142690,0.05460000,shock_inversion_stop,7,00:59:34,00:59:41
Run_Nuit,2026-08-15T01:02:04Z,1451,BETA_X5,SELL,62982.20000000,62980.50000000,0.00780000,0.26991753,0.01326000,fluid_exit_inversion,8,01:01:56,01:02:04
Run_Nuit,2026-08-15T01:05:37Z,1479,BETA_X5,SELL,62976.00000000,62975.10000000,0.00780000,0.14291159,0.00702000,shock_inversion_stop,7,01:05:29,01:05:36
Run_Nuit,2026-08-15T01:07:37Z,1494,BETA_X5,SELL,62970.90000000,62970.00000000,0.00780000,0.14292316,0.00702000,shock_inversion_stop,5,01:07:32,01:07:37
Run_Nuit,2026-08-15T01:08:09Z,1497,BETA_X5,SELL,62968.70000000,62966.70000000,0.01570000,0.31761812,0.03140000,shock_inversion_stop,5,01:08:03,01:08:08
Run_Nuit,2026-08-15T01:08:39Z,1500,BETA_X5,SELL,62966.90000000,62969.90000000,0.00780000,-0.47644080,-0.02340000,shock_inversion_stop,5,01:08:33,01:08:38
Run_Nuit,2026-08-15T01:09:09Z,1503,BETA_X5,SELL,62973.20000000,62973.30000000,0.00780000,-0.01587977,-0.00078000,shock_inversion_stop,5,01:09:04,01:09:09
Run_Nuit,2026-08-15T01:14:12Z,1540,BETA_X5,SELL,62966.70000000,62966.70000000,0.01270000,-0.00000000,-0.00000000,shock_inversion_stop,7,01:14:04,01:14:11
Run_Nuit,2026-08-15T01:16:55Z,1561,BETA_X5,SELL,62974.00000000,62974.30000000,0.01570000,-0.04763871,-0.00471000,shock_inversion_stop,5,01:16:50,01:16:55
Run_Nuit,2026-08-15T01:18:11Z,1570,BETA_X5,SELL,62974.30000000,62972.40000000,0.01570000,0.30171038,0.02983000,shock_inversion_stop,7,01:18:03,01:18:10
Run_Nuit,2026-08-15T01:18:48Z,1574,BETA_X5,SELL,62974.30000000,62974.00000000,0.00780000,0.04763848,0.00234000,shock_inversion_stop,5,01:18:43,01:18:48
Run_Nuit,2026-08-15T02:05:20Z,1952,BETA_X5,SELL,63017.80000000,63023.10000000,0.00780000,-0.84103222,-0.04134000,fluid_exit_inversion,5,02:05:14,02:05:19
Run_Nuit,2026-08-15T02:06:27Z,1959,BETA_X5,SELL,63031.70000000,63032.40000000,0.00780000,-0.11105523,-0.00546000,shock_inversion_stop,8,02:06:18,02:06:26
Run_Nuit,2026-08-15T02:09:12Z,1980,BETA_X5,SELL,63031.40000000,63031.40000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,02:09:06,02:09:12
Run_Nuit,2026-08-15T02:09:39Z,1982,BETA_X5,SELL,63031.40000000,63031.40000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,8,02:09:30,02:09:38
Run_Nuit,2026-08-15T02:10:16Z,1986,BETA_X5,SELL,63031.40000000,63012.70000000,0.01570000,2.96677529,0.29359000,shock_inversion_stop,5,02:10:11,02:10:16
Run_Nuit,2026-08-15T02:13:31Z,2011,BETA_X5,SELL,63010.60000000,63010.20000000,0.00780000,0.06348138,0.00312000,shock_inversion_stop,5,02:13:25,02:13:30
Run_Nuit,2026-08-15T02:23:05Z,2087,BETA_X5,SELL,63042.90000000,63066.50000000,0.00780000,-3.74348261,-0.18408000,fluid_exit_inversion,6,02:22:59,02:23:05
Run_Nuit,2026-08-15T02:23:35Z,2089,BETA_X5,SELL,63072.80000000,63072.80000000,0.01270000,-0.00000000,-0.00000000,shock_inversion_stop,10,02:23:25,02:23:35
Run_Nuit,2026-08-15T02:25:55Z,2107,BETA_X5,SELL,63076.00000000,63078.30000000,0.00780000,-0.36463948,-0.01794000,fluid_exit_inversion,5,02:25:49,02:25:54
Run_Nuit,2026-08-15T02:26:25Z,2110,BETA_X5,SELL,63076.50000000,63076.40000000,0.00780000,0.01585376,0.00078000,fluid_exit_inversion,6,02:26:19,02:26:25
Run_Nuit,2026-08-15T02:27:22Z,2117,BETA_X5,SELL,63083.40000000,63078.10000000,0.01570000,0.84015763,0.08321000,shock_inversion_stop,5,02:27:17,02:27:22
Run_Nuit,2026-08-15T02:27:39Z,2118,BETA_X5,SELL,63077.90000000,63076.30000000,0.00780000,0.25365461,0.01248000,shock_inversion_stop,5,02:27:33,02:27:38
Run_Nuit,2026-08-15T02:28:51Z,2127,BETA_X5,SELL,63073.40000000,63073.20000000,0.00780000,0.03170909,0.00156000,shock_inversion_stop,5,02:28:45,02:28:50
Run_Nuit,2026-08-15T02:29:31Z,2131,BETA_X5,SELL,63073.40000000,63073.30000000,0.00780000,0.01585454,0.00078000,fluid_exit_brake,6,02:29:25,02:29:31
Run_Nuit,2026-08-15T02:30:01Z,2134,BETA_X5,SELL,63073.40000000,63073.30000000,0.01570000,0.01585454,0.00157000,shock_inversion_stop,4,02:29:56,02:30:01
Run_Nuit,2026-08-15T02:32:59Z,2157,BETA_X5,SELL,63087.70000000,63087.80000000,0.01570000,-0.01585095,-0.00157000,shock_inversion_stop,4,02:32:54,02:32:58
Run_Nuit,2026-08-15T02:33:18Z,2158,BETA_X5,SELL,63073.20000000,63088.30000000,0.01570000,-2.39404375,-0.23707000,fluid_exit_inversion,8,02:33:10,02:33:18
Run_Nuit,2026-08-15T02:33:41Z,2160,BETA_X5,SELL,63091.80000000,63091.90000000,0.00780000,-0.01584992,-0.00078000,shock_inversion_stop,5,02:33:35,02:33:40
Run_Nuit,2026-08-15T02:34:11Z,2162,BETA_X5,SELL,63095.00000000,63088.00000000,0.00780000,1.10943815,0.05460000,fluid_exit_inversion,5,02:34:05,02:34:11
Run_Nuit,2026-08-15T02:37:28Z,2188,BETA_X5,SELL,63093.50000000,63084.80000000,0.00780000,1.37890591,0.06786000,shock_inversion_stop,5,02:37:23,02:37:28
Run_Nuit,2026-08-15T02:39:20Z,2201,BETA_X5,SELL,63104.40000000,63080.70000000,0.00780000,3.75568106,0.18486000,shock_inversion_stop,4,02:39:15,02:39:20
Run_Nuit,2026-08-15T02:40:05Z,2206,BETA_X5,SELL,63100.90000000,63100.90000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,02:40:00,02:40:05
Run_Nuit,2026-08-15T02:40:37Z,2209,BETA_X5,SELL,63100.90000000,63080.70000000,0.00780000,3.20122217,0.15756000,shock_inversion_stop,7,02:40:30,02:40:37
Run_Nuit,2026-08-15T02:44:53Z,2241,BETA_X5,SELL,63088.90000000,63089.00000000,0.00780000,-0.01585065,-0.00078000,shock_inversion_stop,5,02:44:48,02:44:53
Run_Nuit,2026-08-15T02:48:35Z,2269,BETA_X5,SELL,63095.60000000,63089.10000000,0.00780000,1.03018277,0.05070000,shock_inversion_stop,5,02:48:30,02:48:35
Run_Nuit,2026-08-15T02:50:17Z,2282,BETA_X5,SELL,63099.80000000,63099.90000000,0.00780000,-0.01584791,-0.00078000,shock_inversion_stop,5,02:50:11,02:50:16
Run_Nuit,2026-08-15T02:52:48Z,2301,BETA_X5,SELL,63112.10000000,63112.00000000,0.00780000,0.01584482,0.00078000,shock_inversion_stop,6,02:52:42,02:52:48
Run_Nuit,2026-08-15T02:53:19Z,2304,BETA_X5,SELL,63112.00000000,63112.00000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,02:53:14,02:53:19
Run_Nuit,2026-08-15T02:55:19Z,2319,BETA_X5,SELL,63112.00000000,63112.10000000,0.01570000,-0.01584485,-0.00157000,fluid_exit_brake,6,02:55:12,02:55:18
Run_Nuit,2026-08-15T02:56:49Z,2330,BETA_X5,SELL,63112.00000000,63112.10000000,0.01570000,-0.01584485,-0.00157000,fluid_exit_brake,6,02:56:42,02:56:48
Run_Nuit,2026-08-15T02:59:13Z,2348,BETA_X5,SELL,63113.20000000,63113.20000000,0.01570000,-0.00000000,-0.00000000,shock_inversion_stop,5,02:59:08,02:59:13
Run_Nuit,2026-08-15T02:59:37Z,2350,BETA_X5,SELL,63112.00000000,63113.20000000,0.01570000,-0.19013817,-0.01884000,shock_inversion_stop,5,02:59:32,02:59:37
Run_Nuit,2026-08-15T03:07:39Z,2412,BETA_X5,SELL,63116.50000000,63120.70000000,0.01570000,-0.66543614,-0.06594000,fluid_exit_inversion,5,03:07:34,03:07:39
Run_Nuit,2026-08-15T03:07:57Z,2413,BETA_X5,SELL,63115.60000000,63115.60000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,6,03:07:50,03:07:56
Run_Nuit,2026-08-15T03:14:25Z,2463,BETA_X5,SELL,63127.80000000,63125.90000000,0.00780000,0.30097675,0.01482000,shock_inversion_stop,5,03:14:20,03:14:25
Run_Nuit,2026-08-15T03:15:51Z,2473,BETA_X5,SELL,63127.90000000,63127.90000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,03:15:46,03:15:51
Run_Nuit,2026-08-15T03:16:07Z,2474,BETA_X5,SELL,63127.90000000,63127.90000000,0.01570000,-0.00000000,-0.00000000,shock_inversion_stop,5,03:16:02,03:16:07
Run_Nuit,2026-08-15T03:17:33Z,2484,BETA_X5,SELL,63145.00000000,63145.00000000,0.01570000,-0.00000000,-0.00000000,shock_inversion_stop,5,03:17:28,03:17:33
Run_Nuit,2026-08-15T03:18:32Z,2491,BETA_X5,SELL,63152.50000000,63152.50000000,0.01570000,-0.00000000,-0.00000000,shock_inversion_stop,5,03:18:27,03:18:32
Run_Nuit,2026-08-15T03:19:22Z,2496,BETA_X5,SELL,63153.90000000,63132.80000000,0.01570000,3.34104465,0.33127000,shock_inversion_stop,5,03:19:17,03:19:22
Run_Nuit,2026-08-15T03:21:02Z,2508,BETA_X5,SELL,63091.70000000,63091.60000000,0.00780000,0.01584995,0.00078000,shock_inversion_stop,10,03:20:52,03:21:02
Run_Nuit,2026-08-15T03:21:18Z,2509,BETA_X5,SELL,63091.60000000,63090.20000000,0.01570000,0.22189959,0.02198000,shock_inversion_stop,5,03:21:13,03:21:18
Run_Nuit,2026-08-15T03:21:37Z,2510,BETA_X5,SELL,63090.20000000,63087.50000000,0.01570000,0.42795870,0.04239000,shock_inversion_stop,7,03:21:29,03:21:36
Run_Nuit,2026-08-15T03:24:13Z,2530,BETA_X5,SELL,63081.40000000,63088.00000000,0.00780000,-1.04626720,-0.05148000,fluid_exit_inversion,10,03:24:02,03:24:12
Run_Nuit,2026-08-15T03:27:03Z,2553,BETA_X5,SELL,63081.50000000,63081.50000000,0.00780000,-0.00000000,-0.00000000,shock_inversion_stop,5,03:26:58,03:27:03
Run_Nuit,2026-08-15T03:39:17Z,2652,BETA_X5,SELL,63081.50000000,63080.60000000,0.00780000,0.14267257,0.00702000,shock_inversion_stop,7,03:39:09,03:39:17
Run_Nuit,2026-08-15T03:59:46Z,2816,BETA_X5,SELL,63046.30000000,63029.50000000,0.01270000,2.66470832,0.21336000,shock_inversion_stop,5,03:59:41,03:59:46
