open_time,open,high,low,close,volume,close_time
1785231720000,63500.90,63501.00,63500.00,63500.10,55.060,1785231779999
1785231780000,63500.20,63500.20,63500.00,63500.00,10.175,1785231839999
1785231840000,63500.10,63500.10,63480.30,63487.70,79.802,1785231899999
1785231900000,63487.70,63487.80,63481.80,63487.70,19.442,1785231959999
1785231960000,63487.70,63495.10,63487.70,63495.10,17.678,1785232019999
1785232020000,63495.10,63495.10,63491.00,63491.00,11.222,1785232079999
1785232080000,63491.10,63491.10,63482.40,63486.70,15.454,1785232139999
1785232140000,63486.60,63490.60,63486.60,63490.50,12.515,1785232199999
1785232200000,63490.60,63528.50,63490.50,63522.50,69.721,1785232259999
1785232260000,63522.60,63522.60,63501.00,63501.00,80.195,1785232319999
1785232320000,63501.00,63504.00,63473.60,63473.70,49.751,1785232379999
1785232380000,63473.60,63473.70,63426.00,63426.00,44.766,1785232439999
1785232440000,63426.10,63428.60,63375.00,63381.80,115.232,1785232499999
1785232500000,63381.90,63384.90,63373.00,63373.00,105.046,1785232559999
1785232560000,63373.00,63373.10,63357.10,63357.10,86.789,1785232619999
1785232620000,63357.20,63357.20,63340.20,63347.00,139.339,1785232679999
1785232680000,63347.00,63370.20,63337.70,63367.80,92.508,1785232739999
1785232740000,63367.80,63367.90,63367.80,63367.80,15.053,1785232799999
1785232800000,63367.80,63370.00,63346.70,63367.10,84.151,1785232859999
1785232860000,63367.20,63384.90,63356.90,63378.30,171.837,1785232919999
1785232920000,63378.30,63384.00,63353.40,63372.40,266.962,1785232979999
1785232980000,63372.40,63382.10,63341.30,63360.30,262.159,1785233039999
1785233040000,63360.30,63362.30,63325.00,63344.20,266.301,1785233099999
1785233100000,63344.20,63346.80,63311.20,63319.50,244.474,1785233159999
1785233160000,63319.60,63336.00,63312.10,63312.20,141.991,1785233219999
1785233220000,63312.20,63316.80,63310.20,63310.20,142.348,1785233279999
1785233280000,63310.20,63310.50,63310.00,63310.40,395.428,1785233339999
1785233340000,63310.40,63313.50,63310.00,63310.00,87.153,1785233399999
1785233400000,63310.10,63311.40,63301.90,63302.00,60.150,1785233459999
1785233460000,63301.90,63344.20,63300.00,63342.90,205.213,1785233519999
1785233520000,63342.80,63342.90,63292.70,63306.60,203.689,1785233579999
1785233580000,63306.70,63318.80,63293.90,63317.50,65.571,1785233639999
1785233640000,63317.50,63320.00,63317.40,63320.00,14.529,1785233699999
1785233700000,63319.90,63330.80,63319.90,63324.00,40.914,1785233759999
1785233760000,63324.00,63358.60,63323.90,63358.50,64.040,1785233819999
1785233820000,63358.60,63358.60,63346.70,63358.00,29.719,1785233879999
1785233880000,63358.00,63403.70,63357.90,63403.70,101.126,1785233939999
1785233940000,63403.70,63407.90,63380.10,63389.80,82.381,1785233999999
1785234000000,63389.70,63393.50,63380.60,63393.50,31.238,1785234059999
1785234060000,63393.40,63393.50,63365.20,63375.50,29.911,1785234119999
1785234120000,63375.40,63375.50,63340.30,63343.10,49.595,1785234179999
1785234180000,63343.00,63343.10,63317.20,63333.00,85.973,1785234239999
1785234240000,63333.10,63348.50,63333.00,63348.50,29.179,1785234299999
1785234300000,63348.60,63356.80,63299.90,63299.90,122.643,1785234359999
1785234360000,63299.90,63299.90,63263.50,63279.70,307.374,1785234419999
1785234420000,63279.60,63298.40,63279.60,63297.80,48.055,1785234479999
1785234480000,63297.80,63327.90,63297.80,63327.90,97.531,1785234539999
1785234540000,63327.90,63355.00,63327.80,63354.90,23.036,1785234599999
1785234600000,63355.00,63373.70,63346.20,63367.80,60.852,1785234659999
1785234660000,63367.70,63379.70,63360.10,63371.00,57.853,1785234719999
1785234720000,63370.90,63372.60,63341.00,63350.70,43.413,1785234779999
1785234780000,63350.80,63359.90,63335.00,63351.10,41.328,1785234839999
1785234840000,63351.20,63432.40,63351.10,63399.90,463.679,1785234899999
1785234900000,63399.90,63401.80,63370.30,63396.00,328.684,1785234959999
1785234960000,63396.00,63451.50,63370.40,63451.10,209.262,1785235019999
1785235020000,63451.00,63461.10,63443.20,63461.10,207.112,1785235079999
1785235080000,63461.00,63461.10,63423.70,63460.00,456.004,1785235139999
1785235140000,63460.10,63465.90,63454.70,63454.80,43.969,1785235199999
1785235200000,63454.70,63465.90,63435.80,63450.30,258.542,1785235259999
1785235260000,63450.20,63465.90,63450.20,63465.80,63.602,1785235319999
1785235320000,63465.90,63492.20,63460.00,63480.70,100.417,1785235379999
1785235380000,63480.60,63480.70,63465.70,63479.80,44.861,1785235439999
1785235440000,63479.80,63501.00,63475.20,63500.60,181.086,1785235499999
1785235500000,63500.60,63510.90,63500.00,63510.10,82.572,1785235559999
1785235560000,63510.00,63510.10,63508.10,63508.10,24.329,1785235619999
1785235620000,63508.10,63522.50,63507.00,63512.50,62.210,1785235679999
1785235680000,63512.50,63512.60,63507.30,63512.50,21.051,1785235739999
1785235740000,63512.60,63513.00,63500.00,63500.00,90.339,1785235799999
1785235800000,63500.00,63517.40,63495.80,63517.20,77.947,1785235859999
1785235860000,63517.30,63532.10,63514.50,63530.80,79.690,1785235919999
1785235920000,63530.80,63530.80,63491.50,63491.60,50.729,1785235979999
1785235980000,63491.50,63496.00,63484.10,63493.00,74.933,1785236039999
1785236040000,63492.90,63493.00,63484.70,63484.80,22.102,1785236099999
1785236100000,63484.70,63484.80,63475.10,63475.20,19.596,1785236159999
1785236160000,63475.20,63475.20,63473.00,63473.00,13.659,1785236219999
1785236220000,63473.10,63473.10,63448.20,63459.50,66.669,1785236279999
1785236280000,63459.50,63459.60,63456.10,63456.30,42.938,1785236339999
1785236340000,63456.20,63456.20,63438.00,63439.60,103.238,1785236399999
1785236400000,63439.60,63481.10,63439.60,63451.90,69.548,1785236459999
1785236460000,63451.90,63454.90,63451.80,63452.00,13.001,1785236519999
1785236520000,63452.00,63452.00,63407.00,63421.70,86.360,1785236579999
1785236580000,63421.80,63426.70,63417.40,63417.40,29.154,1785236639999
1785236640000,63417.40,63417.40,63398.30,63401.20,38.846,1785236699999
1785236700000,63401.10,63401.20,63371.60,63401.20,66.029,1785236759999
1785236760000,63401.20,63417.00,63389.00,63417.00,35.053,1785236819999
1785236820000,63416.90,63417.00,63374.10,63374.30,48.267,1785236879999
1785236880000,63374.20,63410.90,63374.20,63400.10,62.042,1785236939999
1785236940000,63400.10,63400.10,63380.00,63380.10,17.989,1785236999999
1785237000000,63380.00,63380.10,63355.40,63364.60,41.312,1785237059999
1785237060000,63364.60,63364.60,63346.80,63346.90,29.458,1785237119999
1785237120000,63346.80,63361.30,63346.80,63347.90,34.277,1785237179999
1785237180000,63347.80,63359.50,63338.20,63342.50,86.768,1785237239999
1785237240000,63342.50,63346.50,63335.30,63335.60,40.500,1785237299999
1785237300000,63335.60,63399.50,63322.60,63393.60,185.718,1785237359999
1785237360000,63393.60,63393.70,63377.60,63377.60,68.392,1785237419999
1785237420000,63377.70,63415.50,63372.30,63410.90,49.831,1785237479999
1785237480000,63411.00,63520.00,63408.60,63520.00,248.135,1785237539999
1785237540000,63520.00,63550.00,63519.90,63549.80,124.708,1785237599999
1785237600000,63549.70,63569.00,63525.20,63531.60,110.469,1785237659999
1785237660000,63531.60,63546.40,63517.20,63528.30,84.300,1785237719999
1785237720000,63528.20,63528.30,63496.90,63500.00,29.462,1785237779999
1785237780000,63499.90,63500.00,63440.00,63440.10,70.972,1785237839999
1785237840000,63440.10,63444.00,63432.10,63432.10,25.663,1785237899999
1785237900000,63432.10,63435.00,63417.30,63434.90,28.656,1785237959999
1785237960000,63434.90,63462.90,63434.90,63443.40,40.262,1785238019999
1785238020000,63443.50,63443.50,63411.70,63411.70,21.989,1785238079999
1785238080000,63411.80,63411.80,63397.00,63405.50,28.235,1785238139999
1785238140000,63405.60,63445.30,63405.50,63427.50,75.319,1785238199999
1785238200000,63427.40,63438.10,63415.70,63431.40,50.312,1785238259999
1785238260000,63431.40,63480.20,63431.30,63480.20,34.949,1785238319999
1785238320000,63480.20,63490.00,63477.00,63477.10,35.300,1785238379999
1785238380000,63477.10,63492.80,63466.80,63482.30,107.558,1785238439999
1785238440000,63482.10,63500.00,63463.20,63480.00,51.199,1785238499999
1785238500000,63480.00,63480.00,63471.40,63480.00,16.313,1785238559999
1785238560000,63480.00,63558.40,63480.00,63521.20,105.074,1785238619999
1785238620000,63521.20,63521.20,63484.50,63484.50,43.518,1785238679999
1785238680000,63484.60,63497.20,63484.60,63487.40,19.744,1785238739999
1785238740000,63487.30,63487.40,63456.20,63456.30,18.337,1785238799999
1785238800000,63456.20,63456.20,63437.00,63437.00,14.697,1785238859999
1785238860000,63437.00,63437.10,63375.80,63384.50,263.108,1785238919999
1785238920000,63384.50,63394.90,63336.70,63349.40,304.466,1785238979999
1785238980000,63349.40,63373.40,63349.30,63365.10,52.445,1785239039999
1785239040000,63365.20,63383.80,63365.10,63376.00,52.119,1785239099999
1785239100000,63376.00,63388.70,63367.70,63388.60,39.665,1785239159999
1785239160000,63388.70,63435.50,63388.60,63435.40,184.110,1785239219999
1785239220000,63435.50,63452.60,63426.40,63447.00,46.026,1785239279999
1785239280000,63447.10,63487.50,63442.90,63461.40,58.411,1785239339999
1785239340000,63461.40,63476.10,63461.30,63476.00,28.720,1785239399999
1785239400000,63476.00,63476.00,63443.70,63460.40,57.739,1785239459999
1785239460000,63460.50,63476.50,63456.20,63476.50,11.347,1785239519999
1785239520000,63476.50,63483.60,63458.90,63459.00,52.920,1785239579999
1785239580000,63458.90,63458.90,63440.00,63445.50,16.520,1785239639999
1785239640000,63445.50,63445.50,63426.60,63429.90,15.680,1785239699999
1785239700000,63429.80,63449.50,63429.80,63439.90,13.712,1785239759999
1785239760000,63439.90,63442.90,63427.50,63427.50,18.006,1785239819999
1785239820000,63427.50,63444.00,63425.90,63435.60,67.102,1785239879999
1785239880000,63435.60,63478.30,63432.40,63478.30,15.956,1785239939999
1785239940000,63478.30,63487.80,63430.70,63430.80,77.800,1785239999999
1785240000000,63430.70,63437.90,63417.00,63435.80,41.458,1785240059999
1785240060000,63435.80,63435.80,63401.10,63405.50,19.326,1785240119999
1785240120000,63405.50,63423.70,63405.50,63423.70,25.306,1785240179999
1785240180000,63423.70,63430.00,63412.70,63430.00,15.080,1785240239999
1785240240000,63429.90,63510.70,63429.90,63510.00,222.519,1785240299999
1785240300000,63510.00,63510.00,63477.10,63480.20,110.122,1785240359999
1785240360000,63480.20,63500.10,63474.00,63474.10,34.746,1785240419999
1785240420000,63474.00,63487.50,63468.40,63475.10,19.980,1785240479999
1785240480000,63475.00,63487.80,63465.50,63466.50,30.294,1785240539999
1785240540000,63466.40,63467.10,63446.20,63446.20,19.786,1785240599999
1785240600000,63446.20,63461.70,63445.80,63461.70,59.115,1785240659999
1785240660000,63461.80,63465.30,63443.10,63445.70,40.123,1785240719999
1785240720000,63445.80,63457.30,63432.70,63432.70,44.794,1785240779999
1785240780000,63432.70,63437.90,63423.70,63437.90,25.525,1785240839999
1785240840000,63437.90,63439.30,63409.30,63415.60,46.370,1785240899999
1785240900000,63415.50,63430.90,63400.10,63411.30,37.327,1785240959999
1785240960000,63411.30,63418.20,63401.60,63418.10,28.299,1785241019999
1785241020000,63418.20,63418.20,63418.00,63418.00,11.950,1785241079999
1785241080000,63418.10,63424.80,63405.40,63424.80,32.627,1785241139999
1785241140000,63424.80,63425.20,63400.90,63414.70,85.541,1785241199999
1785241200000,63414.70,63418.70,63410.20,63418.40,15.084,1785241259999
1785241260000,63418.40,63438.60,63418.40,63434.70,34.383,1785241319999
1785241320000,63434.80,63434.80,63408.90,63408.90,12.283,1785241379999
1785241380000,63409.00,63425.00,63408.90,63414.70,48.095,1785241439999
1785241440000,63414.70,63436.70,63404.70,63436.70,50.071,1785241499999
1785241500000,63436.60,63436.70,63423.20,63434.50,20.433,1785241559999
1785241560000,63434.40,63458.40,63434.40,63448.10,51.788,1785241619999
1785241620000,63448.00,63487.00,63448.00,63487.00,22.021,1785241679999
1785241680000,63486.90,63486.90,63431.90,63431.90,76.407,1785241739999
1785241740000,63431.80,63440.10,63397.00,63401.60,77.091,1785241799999
1785241800000,63401.70,63429.00,63391.00,63429.00,45.929,1785241859999
1785241860000,63429.00,63436.00,63404.40,63412.60,58.722,1785241919999
1785241920000,63412.60,63423.70,63412.50,63414.40,27.518,1785241979999
1785241980000,63414.40,63414.50,63377.00,63377.10,48.864,1785242039999
1785242040000,63377.00,63402.70,63355.40,63401.40,283.381,1785242099999
1785242100000,63401.30,63415.90,63397.80,63415.50,33.572,1785242159999
1785242160000,63415.50,63415.50,63390.00,63406.10,29.102,1785242219999
1785242220000,63406.20,63415.90,63385.30,63385.60,35.702,1785242279999
1785242280000,63385.70,63398.00,63384.30,63390.10,85.058,1785242339999
1785242340000,63390.10,63406.10,63388.70,63406.10,49.077,1785242399999
1785242400000,63406.00,63425.50,63395.00,63395.10,40.428,1785242459999
1785242460000,63395.10,63410.00,63395.00,63401.60,33.731,1785242519999
1785242520000,63401.60,63455.60,63401.60,63437.50,47.533,1785242579999
1785242580000,63437.50,63456.10,63434.30,63444.70,31.113,1785242639999
1785242640000,63444.70,63450.10,63442.30,63450.00,19.929,1785242699999
1785242700000,63450.00,63455.00,63405.00,63426.00,63.285,1785242759999
1785242760000,63426.00,63520.90,63423.40,63520.90,126.579,1785242819999
1785242820000,63520.90,63529.70,63510.50,63529.70,89.475,1785242879999
1785242880000,63529.90,63532.60,63510.70,63520.30,75.134,1785242939999
1785242940000,63520.30,63538.70,63520.30,63535.50,84.135,1785242999999
1785243000000,63535.50,63535.60,63476.20,63484.60,103.938,1785243059999
1785243060000,63484.60,63504.50,63484.50,63504.50,47.653,1785243119999
1785243120000,63504.50,63504.50,63491.80,63491.90,58.869,1785243179999
1785243180000,63491.90,63494.60,63478.20,63489.70,46.727,1785243239999
1785243240000,63489.70,63507.40,63489.60,63507.00,45.922,1785243299999
1785243300000,63507.00,63520.00,63481.00,63482.00,58.554,1785243359999
1785243360000,63482.00,63516.30,63482.00,63516.20,21.668,1785243419999
1785243420000,63516.20,63548.80,63516.20,63533.70,127.832,1785243479999
1785243480000,63533.70,63538.60,63527.40,63531.60,56.940,1785243539999
1785243540000,63531.60,63535.30,63515.90,63520.10,54.379,1785243599999
1785243600000,63520.10,63522.90,63516.00,63516.00,31.454,1785243659999
1785243660000,63516.00,63525.00,63510.00,63510.20,50.845,1785243719999
1785243720000,63510.20,63518.90,63492.30,63495.90,23.360,1785243779999
1785243780000,63496.00,63496.00,63486.50,63489.70,20.136,1785243839999
1785243840000,63489.70,63512.30,63489.60,63496.90,37.846,1785243899999
1785243900000,63497.00,63497.00,63487.80,63487.90,35.658,1785243959999
1785243960000,63487.90,63533.40,63487.90,63526.60,43.516,1785244019999
1785244020000,63526.50,63555.50,63526.50,63547.30,72.009,1785244079999
1785244080000,63547.20,63568.60,63538.80,63559.90,94.356,1785244139999
1785244140000,63560.00,63560.00,63475.20,63475.30,253.940,1785244199999
1785244200000,63475.20,63475.30,63449.90,63465.60,116.383,1785244259999
1785244260000,63465.50,63474.60,63465.50,63466.10,16.954,1785244319999
1785244320000,63466.20,63473.00,63464.00,63464.60,23.927,1785244379999
1785244380000,63464.60,63464.60,63451.40,63460.10,23.033,1785244439999
1785244440000,63460.00,63479.70,63460.00,63479.70,74.872,1785244499999
1785244500000,63479.70,63479.70,63452.70,63464.00,48.547,1785244559999
1785244560000,63463.90,63470.00,63463.80,63463.80,11.679,1785244619999
1785244620000,63463.80,63469.00,63446.40,63446.50,37.856,1785244679999
1785244680000,63446.40,63466.50,63446.40,63466.40,26.287,1785244739999
1785244740000,63466.50,63466.50,63447.40,63451.50,35.206,1785244799999
1785244800000,63451.50,63454.60,63451.40,63451.40,16.413,1785244859999
1785244860000,63451.40,63451.50,63415.00,63423.90,169.364,1785244919999
1785244920000,63423.90,63425.70,63380.00,63380.00,327.345,1785244979999
1785244980000,63380.00,63391.70,63360.60,63360.60,85.748,1785245039999
1785245040000,63360.70,63380.70,63360.60,63380.70,93.376,1785245099999
1785245100000,63380.60,63380.60,63325.70,63344.00,288.883,1785245159999
1785245160000,63344.10,63344.10,63318.40,63323.00,130.964,1785245219999
1785245220000,63323.00,63333.10,63279.20,63284.50,145.937,1785245279999
1785245280000,63284.50,63296.20,63277.00,63296.20,133.429,1785245339999
1785245340000,63296.10,63305.30,63282.50,63282.60,125.299,1785245399999
1785245400000,63282.60,63366.40,63266.90,63300.70,335.485,1785245459999
1785245460000,63300.70,63323.60,63250.20,63302.40,306.630,1785245519999
1785245520000,63302.30,63302.40,63147.80,63243.20,720.163,1785245579999
1785245580000,63243.20,63263.50,63216.20,63233.60,252.449,1785245639999
1785245640000,63233.70,63250.00,63216.80,63219.40,142.715,1785245699999
1785245700000,63219.50,63341.90,63219.50,63341.90,260.694,1785245759999
1785245760000,63341.90,63363.00,63250.00,63258.10,138.695,1785245819999
1785245820000,63258.10,63267.60,63135.80,63147.70,325.203,1785245879999
1785245880000,63147.70,63162.60,63103.90,63103.90,347.961,1785245939999
1785245940000,63103.90,63107.00,62815.00,62943.20,2660.471,1785245999999
1785246000000,62943.20,63037.10,62887.20,63037.10,888.842,1785246059999
1785246060000,63037.10,63079.30,62945.90,63006.10,442.116,1785246119999
1785246120000,63006.10,63036.70,62946.60,62952.30,316.972,1785246179999
1785246180000,62952.30,62990.00,62931.60,62977.10,238.570,1785246239999
1785246240000,62977.20,63017.90,62950.00,62966.10,270.289,1785246299999
1785246300000,62966.10,62988.70,62894.80,62930.80,522.863,1785246359999
1785246360000,62930.80,62930.80,62810.30,62821.30,631.200,1785246419999
1785246420000,62821.30,62844.70,62660.10,62751.70,2370.308,1785246479999
1785246480000,62751.80,62927.40,62751.70,62915.90,464.079,1785246539999
1785246540000,62916.00,62950.00,62858.00,62899.30,358.917,1785246599999
1785246600000,62899.30,62975.80,62891.50,62965.80,365.741,1785246659999
1785246660000,62965.80,63014.00,62948.90,62999.30,462.216,1785246719999
1785246720000,62999.30,63046.00,62983.80,63010.60,245.171,1785246779999
1785246780000,63010.60,63010.70,62961.10,62999.90,220.082,1785246839999
1785246840000,62999.80,63040.80,62979.40,62979.40,196.382,1785246899999
1785246900000,62979.50,63006.70,62976.20,62997.80,122.158,1785246959999
1785246960000,62997.80,63090.40,62997.80,63090.40,205.895,1785247019999
1785247020000,63090.30,63098.30,63041.00,63049.90,170.853,1785247079999
1785247080000,63049.90,63074.50,63036.90,63062.00,122.334,1785247139999
1785247140000,63062.00,63078.90,63047.80,63078.90,104.396,1785247199999
1785247200000,63078.90,63196.90,63078.80,63194.80,619.173,1785247259999
1785247260000,63194.80,63205.20,63156.20,63167.70,233.998,1785247319999
1785247320000,63167.90,63202.50,63150.00,63151.10,183.773,1785247379999
1785247380000,63151.10,63160.00,63120.80,63146.10,136.284,1785247439999
1785247440000,63146.00,63172.60,63127.30,63160.30,108.077,1785247499999
1785247500000,63160.40,63234.70,63148.30,63233.10,243.776,1785247559999
1785247560000,63233.00,63274.00,63215.60,63273.90,302.548,1785247619999
1785247620000,63274.00,63281.60,63226.60,63230.00,238.159,1785247679999
1785247680000,63230.00,63230.00,63155.30,63190.70,142.187,1785247739999
1785247740000,63190.80,63203.40,63168.10,63170.10,127.759,1785247799999
1785247800000,63170.00,63217.40,63150.20,63188.00,160.137,1785247859999
1785247860000,63187.90,63244.70,63185.60,63244.70,101.635,1785247919999
1785247920000,63244.70,63269.20,63200.00,63200.10,253.731,1785247979999
1785247980000,63200.20,63228.90,63194.50,63194.60,97.875,1785248039999
1785248040000,63194.50,63194.60,63112.20,63128.50,162.570,1785248099999
1785248100000,63128.40,63160.40,63051.40,63086.40,287.441,1785248159999
1785248160000,63086.30,63091.70,62977.10,62999.80,328.193,1785248219999
1785248220000,62999.80,63009.90,62982.90,63008.90,101.756,1785248279999
1785248280000,63008.90,63016.30,62937.00,62979.50,209.510,1785248339999
1785248340000,62979.50,62979.60,62949.20,62953.90,126.832,1785248399999
1785248400000,62954.00,63019.50,62953.90,62993.40,167.199,1785248459999
1785248460000,62993.40,63098.60,62956.00,63087.90,258.985,1785248519999
1785248520000,63087.90,63111.50,63027.00,63036.00,140.569,1785248579999
1785248580000,63035.90,63130.60,63018.70,63130.60,98.216,1785248639999
1785248640000,63130.60,63216.40,63130.40,63187.80,393.875,1785248699999
1785248700000,63187.80,63203.20,63148.30,63157.60,140.310,1785248759999
1785248760000,63157.70,63204.80,63126.70,63184.40,89.219,1785248819999
1785248820000,63184.40,63220.00,63146.60,63146.60,144.090,1785248879999
1785248880000,63146.60,63171.70,63134.50,63141.10,83.388,1785248939999
1785248940000,63141.00,63176.00,63134.70,63158.20,70.660,1785248999999
1785249000000,63158.20,63200.00,63158.20,63182.10,145.970,1785249059999
1785249060000,63182.10,63224.10,63148.90,63186.80,150.970,1785249119999
1785249120000,63186.80,63208.70,63146.70,63159.80,75.068,1785249179999
1785249180000,63159.80,63179.60,63137.80,63146.90,79.338,1785249239999
1785249240000,63146.90,63173.40,63126.20,63132.60,63.082,1785249299999
1785249300000,63132.50,63220.00,63125.40,63220.00,60.479,1785249359999
1785249360000,63219.90,63356.40,63219.90,63307.40,642.082,1785249419999
1785249420000,63307.40,63315.60,63267.50,63291.50,133.568,1785249479999
1785249480000,63291.60,63306.00,63244.20,63250.80,252.422,1785249539999
1785249540000,63250.40,63250.40,63184.30,63196.50,94.080,1785249599999
1785249600000,63196.60,63278.30,63195.40,63278.30,117.357,1785249659999
1785249660000,63278.30,63384.30,63272.60,63384.30,189.058,1785249719999
1785249720000,63384.30,63398.00,63328.40,63354.00,233.223,1785249779999
1785249780000,63353.90,63375.00,63330.30,63362.60,105.959,1785249839999
1785249840000,63362.50,63372.50,63302.70,63327.20,114.868,1785249899999
1785249900000,63327.30,63349.70,63300.00,63300.10,89.537,1785249959999
1785249960000,63300.10,63350.00,63290.20,63334.50,109.631,1785250019999
1785250020000,63334.50,63429.20,63334.50,63377.80,400.343,1785250079999
1785250080000,63377.90,63470.60,63377.80,63460.00,266.571,1785250139999
1785250140000,63460.00,63464.20,63437.40,63464.20,167.813,1785250199999
1785250200000,63464.20,63488.00,63449.70,63450.10,221.468,1785250259999
1785250260000,63450.00,63475.00,63429.40,63459.30,172.068,1785250319999
1785250320000,63459.30,63485.00,63417.60,63439.00,170.548,1785250379999
1785250380000,63439.10,63521.00,63439.10,63455.30,203.157,1785250439999
1785250440000,63455.30,63467.60,63409.20,63433.70,158.869,1785250499999
1785250500000,63433.70,63489.00,63433.70,63450.70,109.785,1785250559999
1785250560000,63450.60,63452.20,63427.60,63438.20,75.214,1785250619999
1785250620000,63438.30,63438.30,63400.00,63407.10,143.277,1785250679999
1785250680000,63407.00,63407.00,63397.80,63405.30,79.574,1785250739999
1785250740000,63405.30,63405.40,63371.30,63384.10,181.769,1785250799999
1785250800000,63384.00,63410.10,63359.50,63410.10,134.593,1785250859999
1785250860000,63410.10,63443.00,63400.10,63404.30,110.413,1785250919999
1785250920000,63404.40,63421.40,63320.00,63320.00,144.210,1785250979999
1785250980000,63320.00,63320.00,63272.70,63295.10,292.440,1785251039999
1785251040000,63295.10,63320.00,63266.10,63291.40,289.939,1785251099999
1785251100000,63291.40,63291.40,63231.90,63279.90,190.703,1785251159999
1785251160000,63279.90,63362.10,63279.90,63328.00,121.983,1785251219999
1785251220000,63328.00,63328.10,63271.30,63293.70,57.940,1785251279999
1785251280000,63293.70,63319.20,63278.40,63314.20,68.279,1785251339999
1785251340000,63314.20,63384.70,63314.10,63384.70,156.427,1785251399999
1785251400000,63384.70,63450.00,63352.90,63358.60,299.261,1785251459999
1785251460000,63358.60,63387.80,63328.20,63374.90,83.819,1785251519999
1785251520000,63375.00,63465.40,63357.40,63449.80,120.500,1785251579999
1785251580000,63449.80,63449.80,63396.10,63437.40,87.905,1785251639999
1785251640000,63437.40,63472.00,63432.40,63432.50,82.708,1785251699999
1785251700000,63432.40,63432.40,63373.10,63382.50,212.244,1785251759999
1785251760000,63382.60,63393.50,63357.70,63374.60,150.047,1785251819999
1785251820000,63374.50,63387.80,63340.60,63387.70,50.041,1785251879999
1785251880000,63387.80,63405.60,63373.30,63385.80,99.732,1785251939999
1785251940000,63385.80,63389.40,63364.40,63376.60,62.299,1785251999999
1785252000000,63376.60,63588.00,63376.60,63562.50,580.575,1785252059999
1785252060000,63562.60,63766.50,63559.50,63751.40,1400.960,1785252119999
1785252120000,63751.50,63767.30,63679.60,63691.70,518.292,1785252179999
1785252180000,63691.70,63788.00,63691.70,63763.20,507.758,1785252239999
1785252240000,63763.10,63907.20,63729.20,63851.10,1370.344,1785252299999
1785252300000,63851.10,63906.40,63825.70,63846.90,697.751,1785252359999
1785252360000,63846.80,63917.70,63837.70,63916.30,424.875,1785252419999
1785252420000,63916.20,63949.90,63797.00,63799.90,544.987,1785252479999
1785252480000,63799.90,63800.00,63760.10,63760.20,246.182,1785252539999
1785252540000,63760.10,63767.00,63709.80,63722.30,427.873,1785252599999
1785252600000,63722.30,63751.90,63686.60,63700.40,316.055,1785252659999
1785252660000,63700.50,63727.70,63667.10,63708.60,208.746,1785252719999
1785252720000,63708.60,63766.70,63693.30,63697.30,131.284,1785252779999
1785252780000,63697.30,63748.50,63697.20,63744.00,82.806,1785252839999
1785252840000,63744.10,63823.40,63744.10,63758.20,204.906,1785252899999
1785252900000,63758.30,63783.10,63737.60,63783.10,100.137,1785252959999
1785252960000,63783.00,63826.60,63770.50,63786.80,204.946,1785253019999
1785253020000,63786.70,63818.00,63753.30,63817.90,129.707,1785253079999
1785253080000,63818.00,63846.90,63807.90,63811.70,194.686,1785253139999
1785253140000,63811.70,63824.20,63770.60,63811.60,163.920,1785253199999
1785253200000,63811.50,63833.10,63778.50,63833.00,128.459,1785253259999
1785253260000,63833.00,63919.80,63833.00,63867.60,258.472,1785253319999
1785253320000,63867.60,63880.60,63815.10,63815.10,116.551,1785253379999
1785253380000,63815.10,63867.60,63815.10,63825.00,92.580,1785253439999
1785253440000,63825.00,63849.60,63820.00,63841.20,156.424,1785253499999
1785253500000,63841.10,63881.80,63832.10,63860.40,123.387,1785253559999
1785253560000,63860.40,63950.50,63860.40,63883.30,267.656,1785253619999
1785253620000,63883.30,64014.20,63866.10,63951.20,1081.677,1785253679999
1785253680000,63951.20,63951.30,63905.00,63905.10,185.158,1785253739999
1785253740000,63905.10,63905.20,63838.80,63856.40,196.811,1785253799999
1785253800000,63856.40,63856.50,63801.50,63818.50,189.945,1785253859999
1785253860000,63818.50,63836.30,63805.60,63805.60,127.457,1785253919999
1785253920000,63805.70,63836.20,63790.20,63836.20,167.824,1785253979999
1785253980000,63836.20,63877.20,63823.50,63854.20,195.642,1785254039999
1785254040000,63854.20,63854.20,63819.90,63835.30,108.484,1785254099999
1785254100000,63835.20,63835.20,63767.00,63798.10,164.777,1785254159999
1785254160000,63798.10,63843.50,63798.10,63836.40,54.566,1785254219999
1785254220000,63836.40,63850.00,63817.80,63850.00,66.084,1785254279999
1785254280000,63850.00,63886.70,63840.10,63886.00,166.866,1785254339999
1785254340000,63886.10,63906.60,63875.50,63899.40,114.371,1785254399999
1785254400000,63899.50,63905.80,63874.60,63905.80,164.216,1785254459999
1785254460000,63905.80,63912.30,63885.60,63885.70,90.954,1785254519999
1785254520000,63885.60,63892.20,63876.20,63877.30,71.996,1785254579999
1785254580000,63877.30,63892.10,63877.30,63887.40,89.539,1785254639999
1785254640000,63887.30,63887.40,63854.60,63857.70,65.368,1785254699999
1785254700000,63857.80,63880.00,63851.00,63851.10,83.032,1785254759999
1785254760000,63851.00,63851.00,63819.40,63832.20,68.547,1785254819999
1785254820000,63832.10,63853.00,63803.20,63803.20,80.812,1785254879999
1785254880000,63803.20,63825.50,63800.00,63813.70,100.316,1785254939999
1785254940000,63813.80,63825.00,63796.70,63821.60,60.632,1785254999999
