ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
16:05:46,ACE_DUO_CLEAN_V4_15M,BETA,21,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.54215427
16:05:46,ACE_DUO_CLEAN_V4_15M,ALPHA,26,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.54215427
16:05:52,ACE_DUO_CLEAN_V4_15M,BETA,22,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.035e-05
16:05:52,ACE_DUO_CLEAN_V4_15M,ALPHA,27,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.035e-05
16:06:00,ACE_DUO_CLEAN_V4_15M,BETA,23,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=4.2307727
16:06:00,ACE_DUO_CLEAN_V4_15M,ALPHA,28,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=4.23076487
16:06:07,ACE_DUO_CLEAN_V4_15M,BETA,24,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=5.9875557
16:06:08,ACE_DUO_CLEAN_V4_15M,ALPHA,29,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.71417467
16:06:13,ACE_DUO_CLEAN_V4_15M,BETA,25,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:06:13,ACE_DUO_CLEAN_V4_15M,ALPHA,30,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:06:18,ACE_DUO_CLEAN_V4_15M,BETA,26,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:06:21,ACE_DUO_CLEAN_V4_15M,ALPHA,31,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.36161624
16:06:23,ACE_DUO_CLEAN_V4_15M,BETA,27,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:06:26,ACE_DUO_CLEAN_V4_15M,ALPHA,32,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:06:30,ACE_DUO_CLEAN_V4_15M,BETA,28,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.18775722
16:06:35,ACE_DUO_CLEAN_V4_15M,ALPHA,33,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1189,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.07548808
16:06:47,ACE_DUO_CLEAN_V4_15M,ALPHA,34,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.74844863
16:06:58,ACE_DUO_CLEAN_V4_15M,ALPHA,35,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.54355032
16:07:09,ACE_DUO_CLEAN_V4_15M,ALPHA,36,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.64530185
16:07:17,ACE_DUO_CLEAN_V4_15M,ALPHA,37,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3294,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.39523241
16:07:22,ACE_DUO_CLEAN_V4_15M,ALPHA,38,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00170889
16:07:27,ACE_DUO_CLEAN_V4_15M,ALPHA,39,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00561229
16:07:35,ACE_DUO_CLEAN_V4_15M,ALPHA,40,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.3465156
16:07:43,ACE_DUO_CLEAN_V4_15M,ALPHA,41,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.71725155
16:07:49,ACE_DUO_CLEAN_V4_15M,ALPHA,42,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:07:54,ACE_DUO_CLEAN_V4_15M,ALPHA,43,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:08:03,ACE_DUO_CLEAN_V4_15M,ALPHA,44,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.68693006
16:08:12,ACE_DUO_CLEAN_V4_15M,ALPHA,45,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.59909315
16:08:13,ACE_DUO_CLEAN_V4_15M,BETA,30,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:08:25,ACE_DUO_CLEAN_V4_15M,ALPHA,46,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=3.29260067
16:08:26,ACE_DUO_CLEAN_V4_15M,BETA,31,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.70495414
16:08:32,ACE_DUO_CLEAN_V4_15M,BETA,32,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:08:32,ACE_DUO_CLEAN_V4_15M,ALPHA,47,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:08:37,ACE_DUO_CLEAN_V4_15M,BETA,33,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:08:37,ACE_DUO_CLEAN_V4_15M,ALPHA,48,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:08:45,ACE_DUO_CLEAN_V4_15M,ALPHA,49,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=6.26790143
16:08:47,ACE_DUO_CLEAN_V4_15M,BETA,34,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:08:51,ACE_DUO_CLEAN_V4_15M,ALPHA,50,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:08:52,ACE_DUO_CLEAN_V4_15M,BETA,35,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00059026
16:08:56,ACE_DUO_CLEAN_V4_15M,ALPHA,51,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.03620398
16:08:59,ACE_DUO_CLEAN_V4_15M,BETA,36,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.21185648
16:09:01,ACE_DUO_CLEAN_V4_15M,ALPHA,52,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:05,ACE_DUO_CLEAN_V4_15M,BETA,37,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:07,ACE_DUO_CLEAN_V4_15M,ALPHA,53,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:13,ACE_DUO_CLEAN_V4_15M,BETA,38,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3225,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.3870499
16:09:15,ACE_DUO_CLEAN_V4_15M,ALPHA,54,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3405,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.40861051
16:09:23,ACE_DUO_CLEAN_V4_15M,ALPHA,55,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:28,ACE_DUO_CLEAN_V4_15M,BETA,39,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=8.0949104
16:09:28,ACE_DUO_CLEAN_V4_15M,ALPHA,56,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:36,ACE_DUO_CLEAN_V4_15M,BETA,40,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=6.25408727
16:09:39,ACE_DUO_CLEAN_V4_15M,ALPHA,57,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:44,ACE_DUO_CLEAN_V4_15M,BETA,41,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:44,ACE_DUO_CLEAN_V4_15M,ALPHA,58,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:50,ACE_DUO_CLEAN_V4_15M,ALPHA,59,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:55,ACE_DUO_CLEAN_V4_15M,ALPHA,60,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:09:56,ACE_DUO_CLEAN_V4_15M,BETA,42,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1777,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.21325326
16:10:00,ACE_DUO_CLEAN_V4_15M,ALPHA,61,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:01,ACE_DUO_CLEAN_V4_15M,BETA,43,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:06,ACE_DUO_CLEAN_V4_15M,ALPHA,62,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:06,ACE_DUO_CLEAN_V4_15M,BETA,44,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:11,ACE_DUO_CLEAN_V4_15M,ALPHA,63,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:12,ACE_DUO_CLEAN_V4_15M,BETA,45,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:16,ACE_DUO_CLEAN_V4_15M,ALPHA,64,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.992e-05
16:10:17,ACE_DUO_CLEAN_V4_15M,BETA,46,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:22,ACE_DUO_CLEAN_V4_15M,BETA,47,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00083839
16:10:22,ACE_DUO_CLEAN_V4_15M,ALPHA,65,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00084353
16:10:28,ACE_DUO_CLEAN_V4_15M,BETA,48,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00191884
16:10:28,ACE_DUO_CLEAN_V4_15M,ALPHA,66,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00191884
16:10:34,ACE_DUO_CLEAN_V4_15M,ALPHA,67,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:35,ACE_DUO_CLEAN_V4_15M,BETA,49,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00200747
16:10:40,ACE_DUO_CLEAN_V4_15M,ALPHA,68,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:41,ACE_DUO_CLEAN_V4_15M,BETA,50,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.492e-05
16:10:46,ACE_DUO_CLEAN_V4_15M,ALPHA,69,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:46,ACE_DUO_CLEAN_V4_15M,BETA,51,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:52,ACE_DUO_CLEAN_V4_15M,BETA,52,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:10:52,ACE_DUO_CLEAN_V4_15M,ALPHA,70,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00040211
16:10:58,ACE_DUO_CLEAN_V4_15M,ALPHA,71,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.02464721
16:10:58,ACE_DUO_CLEAN_V4_15M,BETA,53,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.02464721
16:11:06,ACE_DUO_CLEAN_V4_15M,ALPHA,72,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.466,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.55914182
16:11:06,ACE_DUO_CLEAN_V4_15M,BETA,54,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.237,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.2843786
16:11:15,ACE_DUO_CLEAN_V4_15M,BETA,55,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0547,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.06562244
16:11:15,ACE_DUO_CLEAN_V4_15M,ALPHA,73,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0547,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.06566254
16:11:20,ACE_DUO_CLEAN_V4_15M,BETA,56,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:11:23,ACE_DUO_CLEAN_V4_15M,ALPHA,74,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.28870783
16:11:26,ACE_DUO_CLEAN_V4_15M,BETA,57,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:11:31,ACE_DUO_CLEAN_V4_15M,ALPHA,75,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3136,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.37637026
16:11:31,ACE_DUO_CLEAN_V4_15M,BETA,58,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.01778955
16:11:37,ACE_DUO_CLEAN_V4_15M,BETA,59,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.03693312
16:11:37,ACE_DUO_CLEAN_V4_15M,ALPHA,76,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.03693312
16:11:45,ACE_DUO_CLEAN_V4_15M,BETA,60,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0504,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0604328
16:11:45,ACE_DUO_CLEAN_V4_15M,ALPHA,77,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2744,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.32924892
16:11:53,ACE_DUO_CLEAN_V4_15M,BETA,61,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.67677796
16:11:53,ACE_DUO_CLEAN_V4_15M,ALPHA,78,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.4953,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.59437323
16:12:00,ACE_DUO_CLEAN_V4_15M,ALPHA,79,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:12:03,ACE_DUO_CLEAN_V4_15M,BETA,62,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00047294
16:12:07,ACE_DUO_CLEAN_V4_15M,ALPHA,80,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.25485305
16:12:13,ACE_DUO_CLEAN_V4_15M,ALPHA,81,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:12:15,ACE_DUO_CLEAN_V4_15M,BETA,63,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00041252
16:12:18,ACE_DUO_CLEAN_V4_15M,ALPHA,82,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:12:20,ACE_DUO_CLEAN_V4_15M,BETA,64,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00801878
16:12:24,ACE_DUO_CLEAN_V4_15M,ALPHA,83,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:12:27,ACE_DUO_CLEAN_V4_15M,BETA,65,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.69684602
16:12:29,ACE_DUO_CLEAN_V4_15M,ALPHA,84,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:12:33,ACE_DUO_CLEAN_V4_15M,BETA,66,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00106211
16:12:35,ACE_DUO_CLEAN_V4_15M,ALPHA,85,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.04912434
16:12:40,ACE_DUO_CLEAN_V4_15M,ALPHA,86,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:12:40,ACE_DUO_CLEAN_V4_15M,BETA,67,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0828,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.09934423
16:12:46,ACE_DUO_CLEAN_V4_15M,BETA,68,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.01450668
16:12:46,ACE_DUO_CLEAN_V4_15M,ALPHA,87,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.01450668
16:12:53,ACE_DUO_CLEAN_V4_15M,BETA,69,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0572,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.06869532
16:12:54,ACE_DUO_CLEAN_V4_15M,ALPHA,88,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0572,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0686705
16:12:58,ACE_DUO_CLEAN_V4_15M,BETA,70,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00021958
16:13:01,ACE_DUO_CLEAN_V4_15M,ALPHA,89,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:13:08,ACE_DUO_CLEAN_V4_15M,ALPHA,90,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00165457
16:13:12,ACE_DUO_CLEAN_V4_15M,BETA,71,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.255,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.15425121
16:13:13,ACE_DUO_CLEAN_V4_15M,ALPHA,91,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00021591
16:13:17,ACE_DUO_CLEAN_V4_15M,BETA,72,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00109528
16:13:21,ACE_DUO_CLEAN_V4_15M,ALPHA,92,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.11084859
16:13:26,ACE_DUO_CLEAN_V4_15M,BETA,73,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.08039676
16:13:29,ACE_DUO_CLEAN_V4_15M,ALPHA,93,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0835,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.10014342
16:13:33,ACE_DUO_CLEAN_V4_15M,BETA,74,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3505,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.42056352
16:13:35,ACE_DUO_CLEAN_V4_15M,ALPHA,94,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:13:40,ACE_DUO_CLEAN_V4_15M,ALPHA,95,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00034232
16:13:41,ACE_DUO_CLEAN_V4_15M,BETA,75,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.77118192
16:13:46,ACE_DUO_CLEAN_V4_15M,ALPHA,96,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00732527
16:13:52,ACE_DUO_CLEAN_V4_15M,ALPHA,97,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:13:56,ACE_DUO_CLEAN_V4_15M,BETA,76,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.80645668
