ts,px_close,H_alpha,H_beta,h_src_alpha,h_src_beta,pos_alpha,pos_beta,pnlVirtAlpha,pnlVirtBeta
2026-09-03T02:54:00,77821.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:55:00,77823.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:56:00,77775.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:57:00,77766.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:58:00,77767.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:59:00,77783.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:00:00,77718.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:01:00,77707.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:02:00,77720.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:03:00,77679.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:04:00,77671.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:05:00,77681.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:06:00,77675.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:07:00,77701.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:08:00,77677.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:09:00,77682.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:10:00,77669.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:11:00,77665.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:12:00,77683.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:13:00,77756.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:14:00,77795.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:15:00,77700.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:16:00,77769.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:17:00,77780.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:18:00,77814.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:19:00,77845.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:20:00,77800.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:21:00,77749.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:22:00,77777.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:23:00,77732.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:24:00,77727.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:25:00,77761.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:26:00,77739.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:27:00,77739.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:28:00,77732.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:29:00,77706.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:30:00,77685.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:31:00,77733.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:32:00,77708.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:33:00,77693.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:34:00,77663.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:35:00,77644.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:36:00,77649.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:37:00,77630.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:38:00,77611.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:39:00,77628.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:40:00,77640.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:41:00,77610.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:42:00,77632.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:43:00,77630.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:44:00,77630.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:45:00,77604.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:46:00,77607.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:47:00,77602.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:48:00,77644.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:49:00,77650.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:50:00,77676.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:51:00,77672.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:52:00,77700.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:53:00,77710.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:54:00,77709.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:55:00,77704.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:56:00,77700.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:57:00,77674.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:58:00,77668.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T03:59:00,77665.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:00:00,77679.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:01:00,77674.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:02:00,77694.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:03:00,77725.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:04:00,77704.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:05:00,77729.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:06:00,77722.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:07:00,77724.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:08:00,77748.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:09:00,77727.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:10:00,77795.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:11:00,77723.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:12:00,77695.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:13:00,77618.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:14:00,77603.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:15:00,77545.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:16:00,77596.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:17:00,77592.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:18:00,77571.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:19:00,77550.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:20:00,77543.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:21:00,77510.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:22:00,77580.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:23:00,77592.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:24:00,77590.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:25:00,77586.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:26:00,77560.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:27:00,77545.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:28:00,77521.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:29:00,77539.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:30:00,77589.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:31:00,77567.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:32:00,77578.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:33:00,77589.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:34:00,77566.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:35:00,77565.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:36:00,77559.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:37:00,77559.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:38:00,77559.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:39:00,77561.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:40:00,77558.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:41:00,77553.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:42:00,77552.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:43:00,77509.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:44:00,77522.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:45:00,77596.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:46:00,77603.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:47:00,77601.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:48:00,77593.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:49:00,77601.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:50:00,77606.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:51:00,77685.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:52:00,77720.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:53:00,77723.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:54:00,77751.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:55:00,77692.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:56:00,77699.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:57:00,77717.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:58:00,77720.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T04:59:00,77748.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:00:00,77794.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:01:00,77756.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:02:00,77762.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:03:00,77741.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:04:00,77716.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:05:00,77711.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:06:00,77693.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:07:00,77693.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:08:00,77719.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:09:00,77666.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:10:00,77696.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:11:00,77645.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:12:00,77624.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:13:00,77594.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:14:00,77594.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:15:00,77596.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:16:00,77588.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:17:00,77481.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:18:00,77493.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:19:00,77459.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:20:00,77344.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:21:00,77303.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:22:00,77273.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:23:00,77223.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:24:00,77242.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:25:00,77204.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:26:00,77157.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:27:00,77087.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:28:00,77120.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:29:00,77161.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:30:00,77205.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:31:00,77232.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:32:00,77288.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:33:00,77274.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:34:00,77307.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:35:00,77332.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:36:00,77368.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:37:00,77394.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:38:00,77412.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:39:00,77402.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:40:00,77392.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:41:00,77433.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:42:00,77417.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:43:00,77444.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:44:00,77457.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:45:00,77409.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:46:00,77387.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:47:00,77436.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:48:00,77482.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:49:00,77479.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:50:00,77515.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:51:00,77632.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:52:00,77665.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:53:00,77612.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:54:00,77644.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:55:00,77682.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:56:00,77785.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:57:00,77770.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:58:00,77774.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T05:59:00,77777.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:00:00,77733.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:01:00,77718.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:02:00,77698.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:03:00,77699.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:04:00,77694.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:05:00,77711.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:06:00,77698.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:07:00,77677.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:08:00,77671.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:09:00,77685.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:10:00,77716.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:11:00,77665.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:12:00,77691.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:13:00,77674.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:14:00,77674.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:15:00,77691.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:16:00,77713.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:17:00,77702.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:18:00,77714.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:19:00,77743.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:20:00,77723.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:21:00,77723.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:22:00,77732.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:23:00,77740.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:24:00,77711.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:25:00,77696.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:26:00,77718.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:27:00,77718.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:28:00,77732.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:29:00,77712.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:30:00,77710.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:31:00,77712.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:32:00,77703.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:33:00,77726.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:34:00,77763.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:35:00,77733.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:36:00,77725.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:37:00,77725.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:38:00,77758.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:39:00,77734.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:40:00,77745.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:41:00,77738.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:42:00,77744.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:43:00,77763.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:44:00,77795.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:45:00,77744.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:46:00,77785.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:47:00,77793.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:48:00,77774.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:49:00,77784.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:50:00,77752.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:51:00,77798.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:52:00,77760.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:53:00,77754.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:54:00,77738.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:55:00,77780.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:56:00,77750.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:57:00,77780.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:58:00,77783.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T06:59:00,77795.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:00:00,77810.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:01:00,77829.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:02:00,77834.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:03:00,77834.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:04:00,78105.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:05:00,78144.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:06:00,78054.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:07:00,78019.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:08:00,77977.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:09:00,77969.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:10:00,77971.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:11:00,78049.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:12:00,78061.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:13:00,78044.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:14:00,78023.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:15:00,77932.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:16:00,77903.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:17:00,77900.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:18:00,77904.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:19:00,77922.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:20:00,77891.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:21:00,77923.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:22:00,77973.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:23:00,77977.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:24:00,77924.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:25:00,77864.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:26:00,77880.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:27:00,77905.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:28:00,77950.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:29:00,77910.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:30:00,77831.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:31:00,77831.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:32:00,77868.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:33:00,77892.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:34:00,77888.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:35:00,77872.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:36:00,77860.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:37:00,77891.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:38:00,77896.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:39:00,77943.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:40:00,77958.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:41:00,78032.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:42:00,78017.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:43:00,77982.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:44:00,77859.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:45:00,77870.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:46:00,77824.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:47:00,77758.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:48:00,77707.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:49:00,77704.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:50:00,77655.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:51:00,77648.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:52:00,77670.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:53:00,77645.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:54:00,77640.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T07:55:00,77590.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
